0,6	0,2	0	0	0	0	55000000	0,9	1	0	0
0,2	0,2	0,2	0	0,4	0	54000000	0,7	1	0	0
0,6	0,2	0,666666667	0	0,5	0,5	57000000	0,9	1	0	0
0,2	0,2	0,4	0,2	0,5	0	52000000	0,7	1	0	0
0,4	0,2	0,75	0	0	0	50000000	0,9	1	0	0
0,2	0,2	0	0	0,6	0	50000000	0,9	1	0	0
0,6	0,2	0	0	0,75	0	54000000	0,7	1	0	0
0,2	0,6	0	0	0	0	40000000	0,9	1	0	0
0,2	0,2	0,2	0,4	0	0,5	50000000	0,9	1	0	0
0,4	0,2	0	0	0	0	50000000	0,9	1	0	0
0,2	0,2	0	0,2	0	0	50000000	0,9	1	0	0
0,2	0,2	0	0	0	0	49900000	0,9	1	0	0
0,4	0,4	0	0	0	0	55000000	0,9	1	0	0
0,6	0,2	0	0,4	0	0,4	48000000	0,9	1	0	0
0,2	0,333333333	0	0	0	0	48000000	0,7	1	0	0
0,2	0,2	0	0	0	0	28000000	0,9	1	0	0
0,4	0,2	0	0	0	0	46000000	0,9	1	0	0
0,4	0,4	0	0,2	0	0	45000000	0,9	1	0	0
0,2	0,2	0	0,2	0	0	45000000	0,9	1	0	0
0,2	0,2	0,666666667	0,2	0	0	35000000	0,9	1	0	0
0,4	0,4	0,333333333	0	0	1	70000000	0,7	1	0	0
0,8	0,2	0	0,2	0,5	0,2	40000000	0,9	1	0	0
0,6	0,2	1	0,6	0	1	35000000	0,9	1	0	0
0,4	0,2	0,2	0,2	0	0,2	40000000	0,9	1	0	0
0,6	0,2	0,5	0	0,5	0	44000000	0,9	1	0	0
0,2	0,2	0	0	0	0,2	44000000	0,9	1	0	0
0,2	0,2	0	0	0	0,6	44000000	0,7	1	0	0
0,6	0,2	0	0	0	0,6	42000000	0,9	1	0	0
0,2	0,2	0	0,2	0,4	0	40000000	0,9	1	0	0
0,4	0,333333333	0	0	1	0,6	0	0,9	1	0	0
0,2	0,6	0,666666667	0,4	0	0,2	40000000	0,7	1	0	0
0,2	0,4	0,333333333	0,2	0	0	40000000	0,9	1	0	0
0,2	0,4	0,25	0,2	0	0	40000000	0,9	1	0	0
0,2	0,4	0,25	0,666666667	0,25	0,6	40000000	0,7	1	0	0
0,2	0,4	0	0	0	0	39200000	0,9	1	0	0
0,2	0,4	0	0,25	0	0	26000000	0,7	1	0	0
0,6	0,2	1	0,2	0,4	0	39000000	0,9	1	0	0
0,2	0,4	0	0	0	0,4	0	0,9	1	0	0
0,4	0,6	0	0,6	0,2	0	38000000	0,9	1	0	0
0,4	0,4	0	0,2	0,2	0,4	38000000	0,9	1	0	0
0,2	0,2	0	0	0	0,25	35000000	0,7	1	0	0
0,2	0,2	0	0,2	0	0	37000000	0,9	1	0	0
0,4	0,8	0	0,2	0,75	0	38000000	0,9	1	0	0
0,4	0,2	0	0	0	0,2	36000000	0,9	1	0	0
0,2	0,2	0	0	0	0,2	35000000	0,9	1	0	0
0,2	0,4	0,333333333	0,5	1	0	35000000	0,9	1	0	0
0,2	0,5	0	0	0	0	33000000	0,9	1	0	0
1	0,4	0	0,2	0	0	30000000	0,9	1	0	0
0,4	0,2	0	0	0	0,2	35000000	0,9	1	0	0
0,6	0,5	0	0	0	0	35000000	0,9	1	0	0
0,2	0,25	0	0	0	0	31000000	0,9	1	0	0
0,2	0,4	0	0,2	0,25	0	35000000	0,9	1	0	0
0,4	0,4	0	0	0	0	35000000	0,7	1	0	0
0,25	0,2	0	0	0	0	35000000	0,7	1	0	0
0,2	0,4	0,5	0	0	0	32000000	0,9	1	0	0
0,2	0,4	0	0	0,2	0,6	32000000	0,9	1	0	0
0,2	0,4	0	0	0	0	32000000	0,9	1	0	0
0,6	0,2	0	0	0	0	28000000	0,9	1	0	0
0,2	0,2	0	0,2	0	0	32000000	0,9	1	0	0
0,2	0,2	0,75	0	1	0	144000000	0,9	1	0	0
0,2	0,25	0	0	0	0,5	80000000	0,9	1	0	0
0,2	0,2	0	0,2	0	0	30000000	0,9	1	0	0
0,6	0,25	0	0	0	0	30000000	0,9	1	0	0
0,5	0,333333333	0	0	0	0	30000000	0,9	1	0	0
0,2	0,4	0	0	0	0,2	30000000	0,9	1	0	0
0,2	0,2	0	0	0	0	30000000	0,9	1	0	0
0,2	0,2	0,2	0	0	0,2	30000000	0,7	1	0	0
0,4	0,6	0	0	0,333333333	0	30000000	0,9	1	0	0
0,2	0,4	0	0,2	0	0	30000000	0,9	1	0	0
0,2	0,4	0,2	0	0	0	30000000	0,9	1	0	0
0,2	0,2	0	0	0	0	30000000	0,7	1	0	0
0,2	0,2	0	0	0	0	29000000	0,9	1	0	0
0,25	0,4	0,2	0	0	0	28000000	0,7	1	0	0
0,2	0,2	0,2	0,4	0	0	28000000	0,7	1	0	0
0,2	0,666666667	0,4	0	0	0	28000000	0,9	1	0	0
0,4	0,2	0	0	0	0	28000000	0,9	1	0	0
0,2	0,2	0	0	0	0,6	27000000	0,9	1	0	0
0,4	0,2	0	0	0	0	27000000	0,9	1	0	0
0,6	0,4	0	0	0	0	13500000	0,9	1	0	0
0,2	0,4	0	0	0,2	0	27000000	0,9	1	0	0
0,2	0,2	0	0	0,5	0	27000000	0,7	1	0	0
0,333333333	0,25	0	0,2	0	0	26000000	0,9	1	0	0
0,2	0,4	0	0	0	0,2	26000000	0,9	1	0	0
0,2	0,4	0,2	0,2	0	0	28000000	0,9	1	0	0
0,4	0,4	0	0	1	0	15000000	0,7	1	0	0
0,6	0,2	0,2	0	0	0	25000000	0,9	1	0	0
0,2	0,5	0	0	0	0	25000000	0,9	1	0	0
0,4	0,2	0	0	0	0	16000000	0,9	1	0	0
0,2	0,2	0	0	0	0	25000000	0,9	1	0	0
0,75	0,2	0	0	0	0	25000000	0,9	1	0	0
0,2	0,2	0	0	0	0	24000000	0,9	1	0	0
0,4	0,2	0	0	0	0	24000000	0,9	1	0	0
0,6	0,2	0	0,6	0	0,2	23000000	0,9	1	0	0
0,2	0,25	0	0	0	0,2	23000000	0,9	1	0	0
0,4	0,2	0,2	0	0	0	23000000	0,9	1	0	0
0,2	0,2	0	0,2	0	0	26000000	0,9	1	0	0
0,2	0,2	0	0	0	0	22000000	0,9	1	0	0
0,2	0,6	0	0	0	0	22000000	0,9	1	0	0
0,6	0,2	0	0,2	0	0	51000000	0,9	1	0	0
0,2	0,5	0	0,2	0	0	21000000	0,9	1	0	0
0,2	0,2	0	0	0	0	20000000	0,7	1	0	0
0,6	1	0	0,2	0	0,2	20000000	0,9	1	0	0
0,2	0,2	0	0	0	0	19500000	0,9	1	0	0
0,4	0,2	0	0,2	0	0,2	20000000	0,9	1	0	0
0,4	0,2	0	0	0	0,2	20000000	0,9	1	0	0
0,6	0,6	0	0	0	0	15000000	0,7	1	0	0
0,2	0,2	0	0	0	0	20000000	0,9	1	0	0
0,2	0,2	0	0	0	0	0	0,7	1	0	0
0,2	0,4	0	0	0	0	22000000	0,7	1	0	0
0,2	0,2	0	0,2	0	0,2	19000000	0,9	1	0	0
0,25	0,2	0	0	0	0,5	37000000	0,9	1	0	0
0,2	0,4	0	0	0	0	3000000	0,7	1	0	0
0,2	0,2	0	0	0,4	0	0	0,7	1	0	0
0,2	0,4	0	0	0	0,2	2000000	0,9	1	0	0
0,2	0,2	0	0	0	0	1700000	0,9	1	0	0
0,2	0,2	0	0	0	0	1000000	0,9	1	0	0
0,2	0,4	0	0	0	0	700000	0,9	1	0	0
0,2	0,2	0	0	0	0	500000	0,9	1	0	0
0,2	1	0	0	0	0	11000000	0,9	1	0	0
0,4	0,2	0,2	0,5	0,5	0	10000000	0,7	1	0	0
0,5	0,2	0	0	0	0	9000000	0,9	1	0	0
0,2	0,2	0	0	0	0,2	10000000	0,9	1	0	0
0,2	0,6	0	0	0	0	10000000	0,9	1	0	0
0,4	0,2	0	0	0	0	10000000	0,7	1	0	0
0,2	0,4	0	0	0	0	0	0,9	1	0	0
0,2	0,2	0	0	0	0	9000000	0,9	1	0	0
0,4	0,4	0	0	0	0	10000000	0,7	1	0	0
0,4	0,2	0	0	0,2	0	0	0,9	1	0	0
0,2	0,2	0	0	0	0	10000000	0,9	1	0	0
0,2	0,5	0	0,2	0	0	7000000	0,9	1	0	0
0,2	0,4	0	0	0	0	8600000	0,9	1	0	0
0,2	0,2	0	0	0,5	0,2	8500000	0,9	1	0	0
0,2	0,2	0	0	0	0	8000000	0,9	1	0	0
0,6	0,2	0	0	0	0	8000000	0,9	1	0	0
0,2	0,2	0	0,2	0	0	0	0,9	1	0	0
0,2	0,2	0	0	0	0,2	8000000	0,7	1	0	0
0,2	0,2	0	0	0	0	8000000	0,7	1	0	0
0,6	0,2	0	0	0	0	7000000	0,9	1	0	0
0,2	0,4	0	0,2	0	0	7000000	0,9	1	0	0
0,2	0,6	0	0	0,5	1	7000000	0,7	1	0	0
0,2	0,5	0	0	0	0	7000000	0,7	1	0	0
0,2	0,6	0	0	0	0	6900000	0,9	1	0	0
0,5	0,2	0	0	0	0	6000000	0,9	1	0	0
0,6	0,2	0	1	0	0	6500000	0,9	1	0	0
0,2	0,2	0	0	0	0	5000000	0,9	1	0	0
0,2	0,4	0	0	0	0	5250000	0,9	1	0	0
0,4	0,6	0	0	0	0	5000000	0,9	1	0	0
0,2	0,2	0	0	1	0	5000000	0,9	1	0	0
0,2	0,6	0	0	0	0	5000000	0,9	1	0	0
0,2	0,6	0	0	0	0	4800000	0,7	1	0	0
0,2	0,2	0	0	0	0	4000000	0,9	1	0	0
0,4	0,4	0	0	1	0	4000000	0,9	1	0	0
0,2	0,25	0	0	1	0	2500000	0,9	1	0	0
0,2	0,2	0	0	0	0	3500000	0,7	1	0	0
0,2	0,4	0,333333333	0,2	0	0	180000000	0,7	1	0	0
0,4	0,4	0,6	0	0,6	0	163000000	0,9	1	0	0
0,2	0,2	0,2	0	0	0	155000000	0,7	1	0	0
0,4	0,25	0	0	0	0,2	24000000	0,9	1	0	0
0,2	0,2	0,2	0	0,25	0,2	150000000	0,9	1	0	0
0,2	0,2	1	0	0,666666667	0	120000000	0,7	1	0	0
0,4	0,2	0	0	0,25	0	149000000	0,9	1	0	0
0,4	0,4	0,2	0	1	0,2	140000000	0,7	1	0	0
0,2	0,4	0,5	0	0,6	0	130000000	0,7	1	0	0
0,2	0,4	0,333333333	0	0	0	130000000	0,9	1	0	0
0,2	0,2	1	0	0,2	0	120000000	0,9	1	0	0
0,4	0,4	0	0	0	0	105000000	0,9	1	0	0
0,6	0,2	0	0	0	0	116000000	0,9	1	0	0
0,4	0,2	0	0	0,333333333	0,2	115000000	0,9	1	0	0
0,2	0,2	0	0	0	0	110000000	0,7	1	0	0
0,4	0,4	0	0	1	0,75	110000000	0,9	1	0	0
0,2	0,2	0	0	0	0	102000000	0,9	1	0	0
0,4	0,2	0,6	0	0	0,666666667	100000000	0,9	1	0	0
0,2	0,4	0,2	0	0	0,2	100000000	0,9	1	0	0
0,4	0,2	0	0	0	0	100000000	0,9	1	0	0
0,2	0,4	0	0	0	0	100000000	0,9	1	0	0
0,2	0,6	0	0,2	0	0	100000000	0,9	1	0	0
0,333333333	0,4	0,5	0	0	0,6	85000000	0,9	1	0	0
0,75	1	0	0	0	0	85000000	0,9	1	0	0
0,2	0,4	0	0	0,5	0,2	0	0,7	1	0	0
0,4	0,5	0	0	0	0	102000000	0,9	1	0	0
0,2	0,2	0,2	0	0	0	75000000	0,9	1	0	0
0,2	0,25	0	0	0,333333333	0,5	80000000	0,9	1	0	0
0,2	0,666666667	0	0	0	0	80000000	0,9	1	0	0
0,2	0,4	0	0	0	0	80000000	0,9	1	0	0
0,2	0,2	0,333333333	0	0	0	76000000	0,9	1	0	0
0,2	0,2	0,4	0,2	0	0	60000000	0,9	1	0	0
0,2	0,4	0	0	0,5	0,2	75000000	0,9	1	0	0
0,6	0,4	0,4	0,2	0	0	70000000	0,9	1	0	0
0,2	0,2	0,4	0	0	0	75000000	0,9	1	0	0
0,4	0,333333333	0	0	0	0	70000000	0,9	1	0	0
0,2	1	0,666666667	0,6	0,666666667	0,2	120000000	0,9	1	0	0
0,2	0,2	0	0	0	0,5	70000000	0,9	1	0	0
0,2	0,4	0	0	0,25	1	70000000	0,9	1	0	0
0,4	0,2	0	0	0	0	70000000	0,9	1	0	0
0,2	0,2	0,2	0,2	0	0,2	70000000	0,9	1	0	0
0,6	0,5	0	0	0	0	60000000	0,9	1	0	0
0,2	0,2	0	0	0	0,2	70000000	0,9	1	0	0
0,2	0,2	0,5	0	0	0,2	70000000	0,9	1	0	0
0,2	0,2	0,2	0	0	0	0	0,9	1	0	0
0,6	0,4	0	0	0	0	35000000	0,9	1	0	0
0,2	0,2	0,5	0	0	0	65000000	0,9	1	0	0
0,2	0	0	0	1	0,4	23000000	0,7	1	0	0
0,333333333	0	0	0	0	0	20000000	0,9	1	0	0
0,4	0	0	0	0	0	18000000	0,9	1	0	0
0,2	0	0	0	0	0	19800000	0,9	1	0	0
0,2	0	0	0	0	0	17000000	0,9	1	0	0
0,2	0	0	0	0,333333333	0	17000000	0,9	1	0	0
0,4	0	0	0	0	0	9000000	0,7	1	0	0
0,8	0	0	0	0	0	17000000	0,9	1	0	0
0,2	0	0	0	0	0	0	0,9	1	0	0
0,6	0	0	0	0	0	0	0,9	1	0	0
0,4	0	0	0	0	0	17000000	0,9	1	0	0
0,2	0	0	0	0	0	16800000	0,9	1	0	0
0,4	0	0	0	0	0	16000000	0,9	1	0	0
0,2	0	0	0	0	0	20000000	0,7	1	0	0
0,2	0	0	0	0	0	16000000	0,9	1	0	0
0,6	0	0	0	0	0	16000000	0,7	1	0	0
0,2	0	0	0	0	0	13500000	0,9	1	0	0
0,25	0	0	0	0,2	0	15300000	0,7	1	0	0
0,2	0	0	0	0	0	15000000	0,7	1	0	0
0,2	0	0	0	0	0	10000000	0,9	1	0	0
0	0,4	0	0	0	0,5	20000000	0,9	0	1	0
0	0	0	0,2	0	0,2	17500000	0,7	0	1	0
0	0	0	0	0	1	31000000	0,7	0	1	0
0	0	0	0,2	0	0	16000000	0,9	0	1	0
0	0	0	0	0	0	15000000	0,9	0	1	0
0,2	0	0,5	0	0	0	26000000	0,9	0	1	0
0	0	0,5	0	0	0	11000000	0,7	0	1	0
0	0,5	0	0	0	0	17000000	0,9	0	1	0
0,2	0	0	0	0	0,5	20000000	0,9	0	1	0
0	0	0	0	0	0	9800000	0,9	0	1	0
0,8	0	0	0,5	0	0	17000000	0,9	0	1	0
0	0	0	0	0	0	14000000	0,7	0	1	0
0,2	0	0	0	0	0	14000000	0,9	0	1	0
0	0	0	0,2	0	0	14000000	0,9	0	1	0
0	0	1	0	0	0	13000000	0,9	0	1	0
0	0	0	0,2	0	0	13000000	0,9	0	1	0
0,333333333	0	0	0,2	0	0	12000000	0,9	0	1	0
0	0	0	0	0	0	11000000	0,9	0	1	0
0	0,2	0	0	0,5	0	25000000	0,9	0	1	0
0	0	0	1	0	0,666666667	10800000	0,9	0	1	0
0,8	0,4	0,5	0	0,5	0,5	65000000	0,9	0	1	0
0,4	0,333333333	0	0	0,2	0	50100000	0,9	0	1	0
0	0	0	0	0,2	0	55000000	0,9	0	1	0
0,2	0	0,2	0	0,4	0	65000000	0,9	0	1	0
0,6	0,2	0,333333333	0	0,4	0,2	63000000	0,9	0	1	0
0,2	0	0,6	0	0,2	0	44000000	0,7	0	1	0
0	0	0	0	0,2	0	60000000	0,9	0	1	0
0,2	0	0	0	0	0,5	60000000	0,9	0	1	0
0,2	0	0,5	0	0	0	58000000	0,9	0	1	0
0,4	0	0	0	0	0	60000000	0,9	0	1	0
0	0,2	0	0	0	0	60000000	0,9	0	1	0
0	0	0,4	0	0,4	0,2	48000000	0,9	0	1	0
0,2	0,2	0	0	0,5	0,25	60000000	0,9	0	1	0
0	0	0	0	0	0	68005000	0,7	0	1	0
0,2	0	0	0	1	0	63000000	0,7	0	1	0
0	0	0	0	1	0	60000000	0,9	0	1	0
0,4	0	0,333333333	0	0	0	70000000	0,9	0	1	0
0	0	0	0	0	0	55000000	0,7	0	1	0
0,2	0	0,5	0,2	0	0,6	55000000	0,9	0	1	0
0	0	0	0	0,25	0	55000000	0,9	0	1	0
0,2	0	0	0,2	0	0	55000000	0,9	0	1	0
0	0,2	0	0	0	0	55000000	0,9	0	1	0
0	0	0	0,4	0	0	55000000	0,9	0	1	0
0	0	0,333333333	0	0,2	0	30000000	0,9	0	1	0
0	0	0,2	0	0	0	55000000	0,9	0	1	0
0	0	0,5	0	0,2	0	30000000	0,9	0	1	0
0,4	0	0	0	0,2	0	50000000	0,9	0	1	0
0,2	0	0	0	0	0	50000000	0,7	0	1	0
0,4	0	0,2	0,2	0	0	52000000	0,9	0	1	0
0,6	0,4	1	0	0,333333333	0	50000000	0,9	0	1	0
0	0	0	0	0	0	50000000	0,7	0	1	0
0,4	0,6	0,5	0,2	0	0,2	50000000	0,9	0	1	0
0	0	0	0	0	0,2	50000000	0,9	0	1	0
0	0	0	0	0	0,333333333	60000000	0,9	0	1	0
0	0	0	0	1	0	70000000	0,9	0	1	0
0	0,2	1	0	0	0	50000000	0,9	0	1	0
0	0	0	0	0,6	0,2	50000000	0,9	0	1	0
0	0,2	0	0	0	0	45000000	0,9	0	1	0
0	0	0	0	0,2	0	50000000	0,9	0	1	0
0	0	0	0	0	0,6	50000000	0,9	0	1	0
0,2	0,4	0	0	0	0,2	50000000	0,9	0	1	0
0	0	0	0	0	0	50000000	0,9	0	1	0
0	0	0	0,2	0	0,2	47000000	0,9	0	1	0
0,4	0	0	0	0,25	0,2	46000000	0,9	0	1	0
0	0	0	0	0,4	0	45000000	0,9	0	1	0
0	0	0	0	0	0	45000000	0,9	0	1	0
0,4	0	0	0	0	0	45000000	0,9	0	1	0
0	0,4	0	0,2	0	0	45000000	0,9	0	1	0
0,2	0	0,5	0,2	0	0,2	45000000	0,9	0	1	0
0,2	0	0	0	0	0	45000000	0,9	0	1	0
0,2	0,2	0	0	0,333333333	0,5	45000000	0,9	0	1	0
0	0,2	0	0	1	0	45000000	0,9	0	1	0
0	0,2	0,5	0	0	0	44500000	0,9	0	1	0
0,4	0,4	0	0	0	0,2	44000000	0,9	0	1	0
0	0	0,4	0	0	0	44000000	0,9	0	1	0
0,4	0	0,5	0	0	0	43000000	0,9	0	1	0
0	0	0,2	0	0	0	42000000	0,7	0	1	0
0,4	0,6	1	0	0	0	42000000	0,9	0	1	0
0	0	0,5	0	0,5	0	32000000	0,9	0	1	0
0	1	0	0	0	0	40000000	0,7	0	1	0
0,25	0	0,5	0	0,333333333	0,2	40000000	0,7	0	1	0
0	0,4	0	0	0	0	70000000	0,9	0	1	0
0	0	0,2	0	0,333333333	0	40000000	0,9	0	1	0
0	0	0	0,2	0	0	40000000	0,9	0	1	0
0	0	0,4	0	0,4	0	35000000	0,9	0	1	0
0	0,8	0	0	0	0	44000000	0,9	0	1	0
0,4	0	0	0	0	0,2	40000000	0,9	0	1	0
0	0	0,2	0	0	0	40000000	0,9	0	1	0
0	0,2	0	0	0	0	40000000	0,9	0	1	0
0,2	0	0,4	0,2	0	0	40000000	0,9	0	1	0
0	0	0	0	0	0	40000000	0,9	0	1	0
0	0,4	0,4	0	0	0	40000000	0,9	0	1	0
0,2	0	0,2	0	0	0	40000000	0,9	0	1	0
0,666666667	0	0	0,2	0	0	20000000	0,7	0	1	0
0	0	0	0,2	0	0	30000000	0,9	0	1	0
0,2	0,2	0	0	0	0	40000000	0,9	0	1	0
0	0	0	0,2	0	0	30000000	0,7	0	1	0
0,25	0	0	0	0	0	38000000	0,9	0	1	0
0	0	0	0,2	0	0	38000000	0,9	0	1	0
0	0,2	0,25	0	0	0,2	38000000	0,9	0	1	0
0	0	0	0	0	0	37000000	0,9	0	1	0
0	0	0,5	0	1	0	36000000	0,9	0	1	0
0	0	0	0	0	0	35000000	0,9	0	1	0
0	0	0	0	0	0	38000000	0,9	0	1	0
0	0,2	0,5	0	0,4	0,2	35000000	0,9	0	1	0
0	0	0	0,2	0	0,2	35000000	0,9	0	1	0
0	0	0,2	0	0	0	35000000	0,9	0	1	0
0	0,2	0	0	0	0	35000000	0,9	0	1	0
0,4	0	0	0	0	0	35000000	0,9	0	1	0
0	0,2	0	0,2	0	0,2	40000000	0,9	0	1	0
0,2	0	0	0	0	0,2	35000000	0,9	0	1	0
0	0	0	0,8	0	0,2	33000000	0,9	0	1	0
0	0,2	0	0,2	0	0	33000000	0,9	0	1	0
0	0	0,6	0	0,2	0,2	31000000	0,9	0	1	0
0	0	0	0	0	0	34000000	0,7	0	1	0
0	0	0	0	1	0,5	30000000	0,9	0	1	0
0,2	0,6	0	0	0,666666667	0,2	30000000	0,7	0	1	0
0	0	0	0	0	0	30000000	0,9	0	1	0
0	0	0	0	0	0	30000000	0,7	0	1	0
0,2	0	0,2	0	0	0	26000000	0,9	0	1	0
0	0,2	0,5	0	0	0	25000000	0,7	0	1	0
0,5	0	0,333333333	0	0	0	30000000	0,7	0	1	0
0	0,2	1	0	0	0,2	30000000	0,9	0	1	0
0	0,2	0	0	0	0	30000000	0,9	0	1	0
0	0	1	0	0	0	30000000	0,9	0	1	0
0,8	0,8	0	0	0	0	29000000	0,9	0	1	0
0	0	0	0	0	0	28000000	0,9	0	1	0
0,2	0	0	0	0	0	29000001	0,9	0	1	0
0	0	0	0	0	0,5	28000000	0,9	0	1	0
0	0	0,2	0	0,6	0	28000000	0,9	0	1	0
0	0	0	0,2	0	0,4	28000000	0,9	0	1	0
0,2	0	1	0	1	0	30000000	0,9	0	1	0
0	0	0	0,4	0	0	27500000	0,7	0	1	0
0,2	0	0	0	0,4	0	27000000	0,9	0	1	0
0,4	0	0	0	0	0	26000000	0,9	0	1	0
0	0	0	0	0	0	26000000	0,7	0	1	0
0,2	0	0	0	0	0	26000000	0,9	0	1	0
0	0,2	0,666666667	0	0	0	25000000	0,7	0	1	0
0,2	0	0	0,2	0	0	25000000	0,7	0	1	0
0	0,6	0,2	0	0	0,2	25000000	0,9	0	1	0
0,4	0	0	0,2	0	0,2	17000000	0,9	0	1	0
0,333333333	0,4	0	0	0	0	25000000	0,9	0	1	0
0,2	0	0,4	0	0	0	25000000	0,9	0	1	0
0	0	0	0	1	1	25000000	0,7	0	1	0
0,2	0	0	0	0,333333333	0	25000000	0,7	0	1	0
0,2	0	0,5	0	0,6	0,4	24000000	0,7	0	1	0
0	0,2	0	0	0	0,2	25000000	0,9	0	1	0
0	0,4	0,5	0	0	0	23000000	0,7	0	1	0
0,2	0,2	0,25	0	0	0,2	21000000	0,7	0	1	0
0,2	0	0	0	0,5	0	20000000	0,9	0	1	0
0,2	0	0	0	0	0	20000000	0,9	0	1	0
0,2	0	0	0,2	0	0,4	20000000	0,9	0	1	0
1	0	0	0	0	0,2	20000000	0,9	0	1	0
0	0,4	0	0	0	0	20000000	0,9	0	1	0
0,4	0,2	0	0	0	0	20000000	0,9	0	1	0
0	0	0	0	0	0	2600000	0,7	0	1	0
0,2	0	0	0	0	0	1200000	0,9	0	1	0
0	0	0	0	0	0	80000000	0,7	0	1	0
0,5	0,333333333	0	0	0	0	7500000	0,7	0	1	0
0	0	0	0	0	0	3500000	0,9	0	1	0
0	0	0	0	0	0	60000	0,9	0	1	0
0	0	0	0	0	0	10000000	0,9	0	1	0
0	0	0	0	0	0	9900000	0,9	0	1	0
0	0	0	1	0	0,666666667	10000000	0,9	0	1	0
0	0	0	0	0,666666667	0,5	10000000	0,9	0	1	0
0,4	0	0	0	0	0	10000000	0,9	0	1	0
0	0	0	0,25	0	0,2	100000000	0,9	0	1	0
0	0	0	0	0	0	9000000	0,7	0	1	0
0	0	0	0	0	0	6000000	0,9	0	1	0
0	0,4	0,5	0,2	0,5	0,333333333	5000000	0,9	0	1	0
0	0	0	0	0	0	5000000	0,9	0	1	0
0	0	0	0	0	0	4400000	0,7	0	1	0
0,2	0	0,2	0,8	0	0	140000000	0,9	0	1	0
0	0	0	0	0,2	0	4000000	0,9	0	1	0
0	0	0	0	0	0,2	5000000	0,9	0	1	0
0	0	0	0	0	0	0	0,7	0	1	0
0	0	1	0	1	0	225000000	0,9	0	1	0
0	0	0,2	0	0	0	200000000	0,9	0	1	0
0	0,2	0	0	0,5	0,2	200000000	0,7	0	1	0
